Post_ID;Platform;Hashtag;Content_Type;Region;Views;Likes;Shares;Comments;Engagement_Level
Post_4410;YouTube;#Comedy;Reel;USA;1599830;114184;22013;4679;High
Post_4411;Instagram;#Gaming;Reel;Germany;467214;397417;72166;13251;Low
Post_4412;YouTube;#Tech;Tweet;USA;2721832;396009;59393;23579;Low
Post_4413;Twitter;#Fitness;Post;India;813436;150574;60145;45183;Low
Post_4414;Twitter;#Fashion;Tweet;Brazil;254930;321153;79004;5540;High
Post_4415;TikTok;#Dance;Reel;UK;2976863;92424;67422;45430;Low
Post_4416;TikTok;#Viral;Video;USA;3544239;157677;52712;18293;Medium
Post_4417;YouTube;#Tech;Live Stream;UK;3524926;301463;22012;41393;High
Post_4418;Instagram;#Gaming;Video;India;2257240;452058;18608;10444;Low
Post_4419;Twitter;#Comedy;Reel;Canada;4358378;329756;47703;6187;High
Post_4420;Twitter;#Fashion;Video;UK;4848504;370506;57130;27458;Medium
Post_4421;TikTok;#Gaming;Reel;Australia;1595215;423374;28961;38085;Medium
Post_4422;Instagram;#Viral;Video;India;267239;358950;54558;25006;Low
Post_4423;YouTube;#Viral;Tweet;Australia;3012082;421961;52912;1842;Medium
Post_4424;Instagram;#Gaming;Tweet;Germany;554142;60701;68343;16296;High
Post_4425;Twitter;#Fitness;Tweet;Australia;751792;34057;22585;6591;Low
Post_4426;YouTube;#Dance;Video;UK;719722;458100;94550;26603;Low
Post_4427;YouTube;#Viral;Reel;Germany;4983897;256077;71883;39186;Medium
Post_4428;TikTok;#Tech;Tweet;USA;4305709;405655;44565;43719;Low
Post_4429;Instagram;#Challenge;Post;Japan;3147607;123912;24092;41902;High
Post_4430;Twitter;#Tech;Live Stream;India;3490352;413255;51747;17805;Medium
Post_4431;YouTube;#Challenge;Shorts;UK;3478951;72455;68320;473;Low
Post_4432;TikTok;#Tech;Video;Brazil;1587926;454473;51082;30682;Medium
Post_4433;YouTube;#Gaming;Post;USA;1195872;119293;22493;5224;Medium
Post_4434;Twitter;#Tech;Live Stream;Canada;516620;7855;54958;12841;High
Post_4435;Twitter;#Dance;Tweet;USA;2877882;3704;99815;2199;Low
Post_4436;TikTok;#Gaming;Post;USA;1912258;227267;59710;19661;Medium
Post_4437;Instagram;#Music;Live Stream;USA;466743;253098;39009;47537;High
Post_4438;TikTok;#Education;Shorts;Australia;1111633;356767;16497;5222;Medium
Post_4439;Twitter;#Dance;Video;UK;1248834;191587;55987;7710;High
Post_4440;TikTok;#Music;Tweet;Brazil;2289790;171584;8515;44817;Medium
Post_4441;TikTok;#Fitness;Shorts;India;3072740;261975;66794;31510;Medium
Post_4442;YouTube;#Dance;Live Stream;Australia;4316183;219615;14485;34691;Low
Post_4443;Twitter;#Music;Shorts;USA;1514380;480539;78070;24089;High
Post_4444;TikTok;#Comedy;Shorts;UK;3219097;290198;90587;8704;Medium
Post_4445;Twitter;#Education;Post;UK;56016;357109;3830;27527;Low
Post_4446;Instagram;#Gaming;Post;Canada;637729;241923;62036;44594;High
Post_4447;TikTok;#Dance;Tweet;USA;1596726;486131;14674;40353;Low
Post_4448;YouTube;#Dance;Shorts;UK;1161484;221418;84473;42623;Low
Post_4449;Instagram;#Gaming;Shorts;UK;1081777;48326;42923;6408;High
Post_4450;Twitter;#Fashion;Reel;India;2803598;227995;2103;35208;Medium
Post_4451;YouTube;#Viral;Shorts;USA;2304844;221874;61744;22713;Medium
Post_4452;Instagram;#Fitness;Reel;Germany;1945496;290804;36541;15838;Low
Post_4453;TikTok;#Gaming;Tweet;Australia;2506710;320606;1565;39465;Low
Post_4454;TikTok;#Gaming;Live Stream;Brazil;2254522;294121;86843;12828;High
Post_4455;Instagram;#Challenge;Reel;Australia;3924268;498261;8499;11392;High
Post_4456;Instagram;#Comedy;Live Stream;USA;568573;45982;59886;44122;High
Post_4457;Instagram;#Gaming;Post;Japan;3111832;171402;51391;12925;Medium
Post_4458;Instagram;#Fitness;Reel;Australia;2304449;355721;54164;43193;Low
Post_4459;Twitter;#Comedy;Video;Australia;3404604;333847;7512;7909;Medium
Post_4460;Twitter;#Viral;Shorts;USA;1658784;386659;53867;26339;High
Post_4461;YouTube;#Dance;Reel;UK;1246083;94202;77172;13491;High
Post_4462;YouTube;#Viral;Post;Germany;4131095;134585;24149;46525;Low
Post_4463;YouTube;#Fashion;Video;Australia;3664947;498276;45486;29141;Low
Post_4464;Twitter;#Challenge;Tweet;India;3247592;76079;75922;31681;High
Post_4465;Instagram;#Music;Post;Canada;3144724;346002;68200;21104;High
Post_4466;Instagram;#Gaming;Post;Australia;3567170;178506;37026;14997;Low
Post_4467;Twitter;#Music;Live Stream;Japan;4966638;456635;19925;15827;High
Post_4468;Twitter;#Fitness;Live Stream;USA;2381324;166638;40364;47901;Medium
Post_4469;Twitter;#Fashion;Tweet;Brazil;4678841;316721;59725;28125;High
Post_4470;Instagram;#Music;Video;USA;4781223;331083;5095;10256;Low
Post_4471;YouTube;#Education;Reel;Brazil;3995394;281704;78827;40414;Low
Post_4472;Twitter;#Education;Video;Japan;97529;279809;38158;27001;Medium
Post_4473;Instagram;#Dance;Reel;Germany;1035139;212435;51821;2303;High
Post_4474;Instagram;#Comedy;Shorts;USA;46451;62611;79389;17478;Medium
Post_4475;TikTok;#Dance;Post;Brazil;765809;328597;19358;9245;Medium
Post_4476;YouTube;#Fitness;Video;Canada;4412202;420756;75784;30893;Medium
Post_4477;YouTube;#Dance;Reel;UK;3605698;33232;26198;40691;Low
Post_4478;Twitter;#Dance;Reel;Brazil;2858575;9364;19588;41663;High
Post_4479;Instagram;#Fitness;Shorts;Canada;521996;477724;90232;45777;High
Post_4480;Instagram;#Gaming;Post;Japan;2825457;210288;13695;5774;Medium
Post_4481;TikTok;#Tech;Reel;Germany;3284443;227209;72888;31889;Medium
Post_4482;YouTube;#Viral;Live Stream;USA;4005023;131700;58431;32829;High
Post_4483;Instagram;#Education;Post;Canada;2160970;332512;86309;47146;High
Post_4484;TikTok;#Dance;Tweet;India;292774;182788;97632;18942;High
Post_4485;Twitter;#Gaming;Video;Australia;2077958;258542;74670;39468;Medium
Post_4486;Instagram;#Fashion;Live Stream;UK;105441;393868;81465;35311;Low
Post_4487;Twitter;#Dance;Live Stream;India;4482313;170103;66262;46723;High
Post_4488;TikTok;#Tech;Shorts;Australia;128356;340433;58461;38076;Medium
Post_4489;Twitter;#Education;Live Stream;Australia;644845;72412;61458;27972;Medium
Post_4490;YouTube;#Challenge;Live Stream;India;1235026;220260;76228;39918;High
Post_4491;YouTube;#Fashion;Post;USA;2684761;368977;86498;33243;Low
Post_4492;TikTok;#Tech;Reel;India;4601011;27813;42268;46788;High
Post_4493;TikTok;#Gaming;Live Stream;Canada;3897648;255004;95891;24613;High
Post_4494;TikTok;#Music;Video;Japan;1421637;402011;97806;29398;High
Post_4495;Instagram;#Challenge;Live Stream;Germany;255535;301119;9161;19777;Low
Post_4496;YouTube;#Challenge;Video;Australia;434662;116995;44116;26605;Low
Post_4497;Twitter;#Education;Tweet;UK;328051;470719;7022;853;Low
Post_4498;TikTok;#Challenge;Live Stream;UK;3187163;113636;38956;23762;High
Post_4499;TikTok;#Tech;Video;Australia;4704584;289582;50984;18427;Low
Post_4500;Twitter;#Tech;Reel;Australia;1350154;494375;56331;39720;High
Post_4501;Instagram;#Challenge;Video;Brazil;997524;304745;78986;38172;Low
Post_4502;TikTok;#Challenge;Shorts;India;3123791;288683;39757;32872;Medium
Post_4503;Instagram;#Dance;Reel;Canada;399317;482528;46641;40719;Low
Post_4504;Twitter;#Fashion;Reel;Canada;3681653;208934;36260;1360;High
Post_4505;Twitter;#Gaming;Reel;Japan;178505;74704;25139;27831;High
Post_4506;TikTok;#Fashion;Tweet;Brazil;3950220;5327;35256;46251;Low
Post_4507;TikTok;#Fashion;Reel;Brazil;3625266;332545;67824;5870;Low
Post_4508;TikTok;#Fashion;Shorts;Japan;42728;3266;25861;33547;Medium
Post_4509;Instagram;#Fitness;Reel;USA;959411;133168;45872;14351;Medium
Post_4510;YouTube;#Education;Video;India;1335449;145891;14293;37944;High
Post_4511;YouTube;#Challenge;Video;Germany;2236066;192860;82823;1338;Low
Post_4512;Instagram;#Education;Video;Brazil;1148460;443609;15746;17351;Medium
Post_4513;YouTube;#Comedy;Shorts;India;2049729;346628;61047;40956;Medium
Post_4514;Twitter;#Gaming;Reel;Canada;1139637;354344;53748;37406;Low
Post_4515;Twitter;#Education;Live Stream;Canada;4925732;377998;36961;40392;Low
Post_4516;Twitter;#Dance;Tweet;UK;2756350;157829;59099;33878;Low
Post_4517;Instagram;#Education;Post;Germany;1102834;10831;8436;16461;Medium
Post_4518;YouTube;#Fashion;Video;India;2760244;179236;69819;8842;Medium
Post_4519;TikTok;#Education;Live Stream;Brazil;3583260;326669;20618;15318;Medium
Post_4520;Twitter;#Dance;Reel;Germany;1251963;462124;67230;1039;Low
Post_4521;Twitter;#Education;Post;USA;112559;484941;20456;26030;Medium
Post_4522;YouTube;#Comedy;Reel;USA;4810035;156420;24420;44367;Low
Post_4523;Twitter;#Fitness;Video;Japan;3629617;180754;9532;6313;High
Post_4524;TikTok;#Tech;Video;USA;732664;298982;59897;20996;Medium
Post_4525;YouTube;#Gaming;Shorts;Japan;4618258;336390;38124;1639;High
Post_4526;Twitter;#Dance;Post;India;1418279;211899;96255;2567;Low
Post_4527;YouTube;#Education;Reel;Germany;1715615;398432;42356;12514;Low
Post_4528;Twitter;#Education;Video;India;2000324;91564;66074;21963;Medium
Post_4529;TikTok;#Dance;Shorts;Canada;2787078;211378;66396;30882;High
Post_4530;YouTube;#Music;Post;India;2398278;346013;69432;23242;Low
Post_4531;Instagram;#Gaming;Shorts;India;3073012;362550;15841;26557;Low
Post_4532;Twitter;#Education;Shorts;UK;1846215;18294;7725;2146;Medium
Post_4533;TikTok;#Comedy;Tweet;India;1677328;147334;15048;20462;Low
Post_4534;Twitter;#Education;Shorts;Australia;194265;416016;56527;34233;High
Post_4535;YouTube;#Comedy;Post;Australia;1007963;55761;11552;36476;High
Post_4536;Twitter;#Music;Tweet;India;1745217;395015;1527;1127;High
Post_4537;Instagram;#Viral;Live Stream;UK;4569333;417157;69945;1610;Low
Post_4538;YouTube;#Tech;Reel;India;1590502;132452;45282;37835;Low
Post_4539;Twitter;#Tech;Video;Brazil;29712;153744;3574;22830;Low
Post_4540;TikTok;#Comedy;Tweet;India;3053697;307679;89535;42890;High
Post_4541;Instagram;#Gaming;Tweet;Brazil;4635805;171261;93859;29778;Low
Post_4542;YouTube;#Fitness;Tweet;Germany;369125;492042;88337;10110;Medium
Post_4543;Instagram;#Viral;Reel;USA;74324;31018;63255;35276;Low
Post_4544;YouTube;#Music;Post;USA;2756021;38709;18178;42840;Low
Post_4545;Twitter;#Comedy;Reel;India;3660291;150358;60232;44168;Low
Post_4546;YouTube;#Challenge;Live Stream;Brazil;4035023;480450;83498;1828;High
Post_4547;YouTube;#Fashion;Tweet;Australia;1437126;183879;97221;43534;Low
Post_4548;Instagram;#Challenge;Tweet;UK;50612;269736;42711;6981;Low
Post_4549;YouTube;#Fashion;Shorts;Germany;2361090;41277;67669;9127;High
Post_4550;YouTube;#Fitness;Tweet;Brazil;3493327;206084;162;1310;Low
Post_4551;TikTok;#Tech;Live Stream;USA;4838253;266199;59910;11768;Low
Post_4552;Twitter;#Education;Post;India;199923;120835;10819;11318;Medium
Post_4553;TikTok;#Dance;Tweet;UK;3650766;233944;90849;43814;Medium
Post_4554;TikTok;#Challenge;Reel;UK;4573261;366527;58722;44114;Medium
Post_4555;Twitter;#Viral;Video;Australia;1312128;143980;37304;38740;High
Post_4556;YouTube;#Education;Shorts;Japan;338935;355832;51514;9529;High
Post_4557;Instagram;#Dance;Video;India;808212;283585;28197;42085;Medium
Post_4558;YouTube;#Viral;Live Stream;India;2927977;443197;69420;23401;Medium
Post_4559;TikTok;#Comedy;Reel;India;3991596;263367;65801;20748;Low
Post_4560;YouTube;#Tech;Live Stream;Australia;4929171;127973;68499;1241;Medium
Post_4561;YouTube;#Music;Live Stream;USA;2621315;282274;42011;41299;High
Post_4562;TikTok;#Fitness;Shorts;Canada;2106161;458518;62036;19006;Medium
Post_4563;TikTok;#Comedy;Shorts;USA;1577238;400151;87336;31218;Medium
Post_4564;TikTok;#Gaming;Live Stream;UK;2156983;283478;46690;49938;Low
Post_4565;Instagram;#Dance;Shorts;Australia;2047644;237289;24803;5008;High
Post_4566;Twitter;#Comedy;Live Stream;Brazil;752438;199061;32859;21330;High
Post_4567;Instagram;#Fitness;Reel;USA;1011802;337782;88350;32967;Medium
Post_4568;Twitter;#Music;Video;USA;1122719;48060;58549;25881;High
Post_4569;TikTok;#Education;Reel;UK;2813260;260597;64519;46775;High
Post_4570;TikTok;#Gaming;Video;UK;3978999;19200;44821;24372;Medium
Post_4571;Instagram;#Education;Shorts;India;4755630;369132;72628;1581;Low
Post_4572;TikTok;#Gaming;Video;USA;5679;95171;63079;40180;Medium
Post_4573;YouTube;#Education;Shorts;Australia;354097;313064;85802;10849;Low
Post_4574;YouTube;#Dance;Live Stream;India;4159829;263829;77015;8741;High
Post_4575;Instagram;#Viral;Shorts;Germany;2936409;161409;1809;5457;Low
Post_4576;Instagram;#Music;Reel;Germany;2748383;325417;19117;11624;High
Post_4577;Instagram;#Challenge;Shorts;Australia;2763379;424976;27036;13761;Low
Post_4578;YouTube;#Education;Video;UK;4749326;339397;81612;44880;High
Post_4579;Twitter;#Gaming;Video;USA;2992211;95547;23448;33090;Medium
Post_4580;TikTok;#Dance;Live Stream;Brazil;4379134;77485;88805;39157;Medium
Post_4581;YouTube;#Comedy;Shorts;Australia;4747855;269782;51923;2531;Medium
Post_4582;YouTube;#Viral;Tweet;Canada;3261233;113979;8547;35128;Medium
Post_4583;TikTok;#Challenge;Post;Japan;3508531;412551;11271;34686;Low
Post_4584;Instagram;#Dance;Post;Brazil;552118;440910;55306;15939;Medium
Post_4585;TikTok;#Challenge;Live Stream;UK;2683552;210072;24960;35150;Medium
Post_4586;TikTok;#Fitness;Reel;India;4099779;9695;81909;2348;Low
Post_4587;Instagram;#Tech;Reel;Australia;4796690;426637;78236;41106;Medium
Post_4588;TikTok;#Fitness;Live Stream;Australia;4292584;56812;1813;7614;Low
Post_4589;Instagram;#Gaming;Reel;USA;27994;441518;38281;10867;High
Post_4590;YouTube;#Education;Reel;Canada;4907437;164649;80863;15435;Low
Post_4591;YouTube;#Challenge;Tweet;UK;3285959;374420;82214;2020;Low
Post_4592;Twitter;#Gaming;Reel;Australia;4839425;16246;88253;3964;Low
Post_4593;YouTube;#Music;Live Stream;USA;2438444;429712;74676;42454;Low
Post_4594;YouTube;#Music;Post;Canada;1186804;210681;58049;2339;High
Post_4595;YouTube;#Fashion;Live Stream;Brazil;1333176;495538;73212;49846;Low
Post_4596;Twitter;#Challenge;Shorts;Australia;4631125;42569;52242;7834;Low
Post_4597;Instagram;#Fashion;Post;UK;3291531;119950;87148;35630;Low
Post_4598;Twitter;#Tech;Tweet;Germany;3628910;263811;70589;13708;Low
Post_4599;YouTube;#Education;Post;USA;839571;217743;99857;21632;High
Post_4600;YouTube;#Dance;Reel;Canada;2921498;121852;83407;40201;Low
Post_4601;YouTube;#Fashion;Live Stream;Japan;2295646;440661;91268;5980;High
Post_4602;Instagram;#Fashion;Reel;Germany;4885418;32889;49069;12821;Low
Post_4603;Twitter;#Gaming;Tweet;India;3777754;202276;35884;41913;High
Post_4604;YouTube;#Music;Post;UK;2618635;234407;36601;27278;High
Post_4605;YouTube;#Fitness;Live Stream;UK;3635998;477287;87839;13330;Low
Post_4606;Instagram;#Education;Post;Brazil;4538803;37888;31285;41134;Low
Post_4607;Instagram;#Gaming;Shorts;Australia;1175078;42905;98581;20024;Medium
Post_4608;TikTok;#Challenge;Live Stream;Canada;2317796;452942;67692;9904;High
Post_4609;TikTok;#Dance;Post;UK;2344865;398034;18988;6493;High
Post_4610;Instagram;#Fashion;Video;USA;788460;65933;20908;11908;Low
Post_4611;TikTok;#Education;Tweet;Canada;705892;101699;448;9268;High
Post_4612;YouTube;#Viral;Live Stream;Canada;2676709;419849;21229;35123;Medium
Post_4613;TikTok;#Challenge;Post;USA;2045200;134618;68044;2299;Low
Post_4614;YouTube;#Challenge;Live Stream;USA;4311581;74005;74174;9589;High
Post_4615;YouTube;#Fashion;Tweet;USA;811324;125535;79606;32458;Low
Post_4616;TikTok;#Music;Live Stream;Brazil;2365962;466145;84706;38723;Low
Post_4617;Twitter;#Viral;Tweet;UK;4585788;431040;84174;8471;High
Post_4618;YouTube;#Viral;Video;USA;4242961;439654;97036;27828;High
Post_4619;Twitter;#Tech;Video;Australia;4032099;215854;31543;32321;High
Post_4620;Twitter;#Comedy;Video;Australia;1111912;478722;68409;1972;Medium
Post_4621;Instagram;#Music;Reel;India;4461089;251802;50220;49414;Medium
Post_4622;YouTube;#Fashion;Post;India;4645972;426458;75602;34866;Low
Post_4623;TikTok;#Education;Shorts;Brazil;3752649;415112;30531;31028;Low
Post_4624;Instagram;#Dance;Video;Japan;1984418;214222;75144;10982;Low
Post_4625;Instagram;#Tech;Video;UK;1766643;372453;31196;35447;Low
Post_4626;TikTok;#Fitness;Tweet;UK;2056923;397189;60950;27927;High
Post_4627;YouTube;#Tech;Reel;Australia;1263445;463074;99903;34170;Low
Post_4628;Twitter;#Education;Post;Japan;167630;2305;23748;738;Medium
Post_4629;YouTube;#Music;Shorts;India;4789012;74240;22761;43777;High
Post_4630;Twitter;#Fashion;Post;Australia;2751747;157563;96955;49493;High
Post_4631;TikTok;#Education;Tweet;USA;3557778;190476;98406;43225;High
Post_4632;YouTube;#Education;Live Stream;India;222005;489558;26045;37407;High
Post_4633;Twitter;#Fitness;Video;Germany;2768780;88156;68849;36985;Medium
Post_4634;Instagram;#Tech;Post;USA;4818440;212639;24551;26488;Medium
Post_4635;Twitter;#Comedy;Reel;UK;3468794;497381;12068;13122;Low
Post_4636;TikTok;#Challenge;Shorts;Canada;3508583;426856;29746;3883;Low
Post_4637;YouTube;#Dance;Reel;India;686780;177626;13437;6268;Low
Post_4638;YouTube;#Fashion;Shorts;India;670658;197098;52298;47586;Medium
Post_4639;YouTube;#Challenge;Shorts;UK;4786577;393842;27939;12035;Low
Post_4640;Twitter;#Music;Post;USA;4221706;126346;6521;35253;Low
Post_4641;Twitter;#Challenge;Video;Australia;3884895;376159;19114;37055;High
Post_4642;Instagram;#Comedy;Video;UK;4690084;461297;95691;23649;High
Post_4643;TikTok;#Fitness;Live Stream;Germany;3029888;257416;52387;39227;Low
Post_4644;Instagram;#Viral;Reel;USA;2364901;441370;86968;28414;Medium
Post_4645;Twitter;#Education;Post;Japan;868961;332677;526;46355;High
Post_4646;Instagram;#Dance;Video;USA;1740910;368932;89995;40782;High
Post_4647;YouTube;#Comedy;Video;Canada;4250935;11456;50483;36048;Low
Post_4648;Twitter;#Viral;Shorts;Australia;4727865;169770;85465;6929;Medium
Post_4649;Twitter;#Viral;Live Stream;Australia;285049;116295;82961;35842;High
Post_4650;TikTok;#Music;Reel;UK;1809827;497948;51602;37638;Low
Post_4651;YouTube;#Education;Shorts;Brazil;218929;180079;78182;49745;Medium
Post_4652;TikTok;#Music;Video;Japan;2658932;195235;20907;6665;High
Post_4653;Twitter;#Comedy;Post;Japan;3040145;119414;932;3014;High
Post_4654;Twitter;#Music;Reel;Germany;3295406;452982;11731;12475;High
Post_4655;YouTube;#Comedy;Post;UK;848990;487241;30833;12572;High
Post_4656;TikTok;#Comedy;Video;Australia;1146688;458464;62608;45618;Low
Post_4657;TikTok;#Challenge;Tweet;USA;368570;216371;473;30193;High
Post_4658;Twitter;#Music;Shorts;USA;1158983;361379;82699;10760;High
Post_4659;YouTube;#Tech;Post;Australia;3117939;402589;59229;903;Medium
Post_4660;Instagram;#Comedy;Post;Australia;3498488;89978;29892;34882;High
Post_4661;TikTok;#Fitness;Post;Germany;1405472;99945;45962;28980;High
Post_4662;YouTube;#Challenge;Shorts;Australia;1405285;488073;4853;39718;Medium
Post_4663;YouTube;#Comedy;Post;Germany;1547318;226191;9881;32443;Low
Post_4664;Twitter;#Music;Video;Japan;4895023;417022;71997;44381;Medium
Post_4665;YouTube;#Comedy;Live Stream;UK;3089984;392093;33020;32711;Low
Post_4666;Twitter;#Fitness;Tweet;Germany;4945393;876;25541;16000;Medium
Post_4667;YouTube;#Challenge;Tweet;Australia;2185895;132996;98545;44058;Medium
Post_4668;Instagram;#Music;Reel;Japan;207495;134074;74441;37754;Medium
Post_4669;TikTok;#Music;Post;India;4546518;220008;9171;8949;Low
Post_4670;YouTube;#Fashion;Tweet;Japan;635257;459877;99368;20983;Medium
Post_4671;Instagram;#Music;Post;Germany;1164811;273820;45278;33006;Medium
Post_4672;Twitter;#Tech;Tweet;USA;4409288;179602;85822;39078;Low
Post_4673;Instagram;#Education;Video;UK;1690987;321050;55297;24685;Medium
Post_4674;TikTok;#Education;Video;Brazil;1943478;348357;94530;2482;High
Post_4675;Twitter;#Music;Shorts;Canada;2481934;156815;67643;3623;High
Post_4676;TikTok;#Comedy;Tweet;USA;4601601;184910;67509;1637;Medium
Post_4677;TikTok;#Comedy;Shorts;Australia;2366043;87673;4121;25516;Low
Post_4678;TikTok;#Fitness;Tweet;UK;3048931;400764;81551;1571;Low
Post_4679;Twitter;#Challenge;Video;India;711095;185937;90904;25280;Low
Post_4680;TikTok;#Education;Video;Canada;3991932;471738;76124;24497;Medium
Post_4681;Instagram;#Comedy;Video;Canada;4309722;32734;77691;11883;High
Post_4682;Twitter;#Education;Post;Germany;4499829;104787;71972;44894;Medium
Post_4683;YouTube;#Viral;Shorts;India;2514127;402527;19990;30948;High
Post_4684;Instagram;#Gaming;Live Stream;India;297130;156713;2924;15183;High
Post_4685;YouTube;#Viral;Video;UK;2640152;174269;17810;40883;High
